FileName,jsjiami_unweighted,jsjiami_recover_unweighted
80373.js,-1.0,-1.0
80408.js,-1.0,-1.0
80509.js,-1.0,-1.0
80522.js,-1.0,-1.0
80559.js,-1.0,-1.0
80657.js,-1.0,-1.0
80694.js,-1.0,-1.0
80761.js,0.2847473987257497,0.9
80781.js,0.3881441284232421,-1.0
80919.js,-1.0,-1.0
81210.js,0.3074074074074074,0.77
81329.js,0.43978290778413986,0.846756103078196
81381.js,0.43194276799688913,0.8511232914328655
81439.js,0.3519956587469797,0.9081632653061225
81520.js,0.4703826554196966,0.7829181494661922
81524.js,0.5094421892454952,0.7510548523206751
81531.js,0.45368794890319875,0.7935943060498221
81543.js,0.5114453410142222,0.8152492668621701
81582.js,0.46702359812746835,0.7451258124972282
81583.js,0.4429142478603666,-1.0
82079.js,0.397080328124086,-1.0
82121.js,0.3642165074548386,0.8541666666666666
82363.js,0.48748485745060294,-1.0
82367.js,0.360952325412927,0.8411597271275434
82430.js,0.44505092468600543,-1.0
82492.js,0.43753307035109307,-1.0
82510.js,0.5210604796039511,-1.0
82540.js,0.43207974180950737,-1.0
82642.js,0.5327818323880409,0.7557819995210532
82701.js,0.34330699879307586,-1.0
82739.js,0.4523239184919602,-1.0
82803.js,0.4305346081014589,-1.0
82835.js,0.3885466498383444,-1.0
82848.js,0.3936784433848468,-1.0
82877.js,0.27399831217559545,0.88
82921.js,0.443538140650512,-1.0
82945.js,0.17854745764326213,0.9473684210526315
82951.js,0.2525630138776835,0.9207920792079208
82964.js,0.20586558950390912,0.7727272727272727
83022.js,0.40243629434645284,-1.0
83042.js,0.2007916579808868,0.8888888888888888
83089.js,0.4169305724484322,-1.0
83096.js,0.46441260671016116,-1.0
83152.js,0.4115673478647694,0.9575537013186731
83154.js,0.45727496489599884,0.963265306122449
83197.js,0.41658109975096935,0.8426525937648113
83217.js,0.4132281050061982,-1.0
83287.js,0.41634534812307566,0.9670164562060498
83302.js,0.40298064510868326,-1.0
83401.js,0.39701299452737365,-1.0
83433.js,0.3964427754486311,-1.0
83466.js,0.40191480672345486,0.9601229035979943
83488.js,0.4058833810700047,-1.0
83510.js,0.42005061812705125,0.9621212121212122
83524.js,0.4240770314046364,0.815692975880784
83553.js,0.43126516506672846,0.9508515989652788
83582.js,0.42227273177110114,0.9634676189042201
83602.js,0.42077551632293947,0.812428063405639
83628.js,0.45984876350225923,0.9489593765383927
83697.js,0.43375605370826364,0.9660890108370115
83708.js,0.3859210845598359,-1.0
83724.js,0.42300222415363026,0.9647638212377321
83803.js,0.4094936716317205,-1.0
83869.js,0.5082224109271841,0.7645024478988266
83881.js,0.4545417564201353,0.7596116075040675
83941.js,0.5223617638224624,-1.0
84008.js,0.3810753441849665,-1.0
84067.js,0.45779999816879996,0.8042189135033457
84075.js,0.23588434019122542,0.8611111111111112
8420.js,-1.0,-1.0
84248.js,0.5535849343248497,-1.0
84253.js,0.546507113123086,-1.0
84574.js,-1.0,-1.0
84607.js,-1.0,-1.0
84651.js,0.23286578812506326,0.8529411764705882
84696.js,-1.0,-1.0
84720.js,-1.0,-1.0
84732.js,-1.0,-1.0
84770.js,-1.0,-1.0
84824.js,-1.0,-1.0
84841.js,-1.0,-1.0
84901.js,0.3177623802140737,0.8360460766979309
84950.js,1.0,-1.0
84966.js,0.4557701379730117,-1.0
84993.js,-1.0,-1.0
84997.js,0.2644989436529957,0.6789316644461856
85263.js,0.2924927865180272,0.7878787878787878
85375.js,0.5564574511744063,0.7002394273116803
85565.js,0.4929699446452663,0.7613683756881978
85601.js,0.4897734302771304,0.6354997718317256
85630.js,0.40341677957072597,0.8887235401909389
85675.js,0.3099029639513615,0.8974358974358975
85769.js,0.35921060405354976,0.9104463009115371
85776.js,0.312254659935773,0.8407714027749384
85945.js,0.2736032840850908,0.7892898305804288
86050.js,0.3433096013535465,0.7320245705004452
86052.js,0.40722918544380876,0.6641743253374024
86060.js,0.4392896850034466,0.7223874277934899
86065.js,0.4231659135635516,0.6732489539123104
86142.js,0.5219607079881734,0.7812983660027222
86222.js,0.5683058066874668,0.7387776379250194
86243.js,0.5857703802667384,0.7686358199886053
86282.js,0.5222352946056008,0.7267014659110934
86298.js,0.5372690810540524,-1.0
86313.js,0.584840373760895,0.7891279009113366
86374.js,0.19983354137773615,0.8333333333333334
86416.js,0.25161813987009823,0.8205128205128205
86436.js,0.21513017393089512,0.8928571428571429
86441.js,0.33960890311846414,0.621581560508061
86484.js,0.3425920479287882,0.7224413221657178
86504.js,0.8928571428571429,-1.0
86507.js,0.23749197675793227,0.8108108108108109
86511.js,0.22158482875386323,0.8666666666666667
86550.js,0.41843344509289004,0.7741398147816638
86633.js,0.47466730213961855,0.6779024640574218
86715.js,0.35240610777172465,0.8585915718078574
86735.js,0.48384197828182884,0.655775530818336
86737.js,0.2915723053067661,0.9322033898305084
86811.js,0.2401410661036404,0.8889566369846307
86832.js,0.5715506498169926,0.7794725355189358
86834.js,0.5407465067874954,-1.0
8684.js,0.6285393610547089,-1.0
86904.js,0.5923504695450015,0.7539285176799856
86969.js,0.5042340243851852,0.7873685145006664
87103.js,0.18754118520965976,0.8064516129032258
87389.js,0.31486108638200494,0.7294057829184888
87524.js,0.47413653161500036,0.8145161290322581
87656.js,-1.0,-1.0
87741.js,0.34222378222022665,0.8351648351648352
87771.js,-1.0,-1.0
87950.js,0.20995969160844538,0.84375
87981.js,-1.0,-1.0
88026.js,0.5452390959124905,-1.0
88048.js,-1.0,-1.0
88228.js,-1.0,-1.0
88276.js,0.23871932131077228,0.8372093023255814
88338.js,0.27701529135345193,0.8307692307692308
8835.js,-1.0,-1.0
88368.js,0.5310462365577114,0.8440797973708362
88465.js,0.5087862028437705,-1.0
88546.js,0.4446485288686482,0.7788678136179767
88562.js,0.5894294801361684,0.888232258557257
88584.js,0.2536878828392112,0.84
88593.js,0.4888061962597288,-1.0
88669.js,0.38473111652475495,0.743337756614154
88692.js,0.24724183838049746,0.8002501172485685
88800.js,0.5391387846307586,-1.0
88889.js,0.5068113232290761,-1.0
89104.js,-1.0,-1.0
8919.js,0.18359701840863138,0.8571428571428571
89236.js,-1.0,-1.0
89372.js,0.1724489746676915,0.6932198240501807
89498.js,-1.0,-1.0
89559.js,0.12392885771580414,0.8888888888888888
898.js,-1.0,-1.0
89812.js,-1.0,-1.0
90125.js,0.15129357299877516,0.4192821287240924
90247.js,-1.0,-1.0
90423.js,0.289295719620464,0.7711403083390078
90882.js,0.46947044747117916,0.628268450917593
90957.js,0.3873472924855586,0.6690047124238669
90997.js,0.43997203293693926,0.6242291468947937
91037.js,0.5074621200421456,0.7796431033427741
91212.js,-1.0,-1.0
91294.js,-1.0,-1.0
91308.js,-1.0,-1.0
91329.js,-1.0,-1.0
91361.js,-1.0,-1.0
91446.js,0.32185113800000587,0.7167430492980277
91641.js,0.4045559251633628,-1.0
91654.js,0.47486107810874906,0.779808754029406
91677.js,0.37505301936050855,0.7127760443792944
91734.js,0.4593282363064905,0.7425091436675989
92077.js,0.5302432440146524,-1.0
92320.js,0.3662655661124803,0.9840305812710773
92366.js,0.4799006915373466,-1.0
92546.js,0.38546701384678134,-1.0
9261.js,-1.0,-1.0
93086.js,-1.0,-1.0
93155.js,-1.0,-1.0
93297.js,-1.0,-1.0
933.js,-1.0,-1.0
93316.js,-1.0,-1.0
93418.js,0.4524018375041697,-1.0
93590.js,-1.0,-1.0
93597.js,0.40181341048438207,-1.0
9375.js,-1.0,-1.0
93824.js,0.4945683440058483,0.7432434125335349
93974.js,0.3880476156121621,-1.0
93975.js,0.42187558759344324,-1.0
93979.js,0.4393177870993913,-1.0
94051.js,0.4278982858359633,-1.0
94154.js,0.34007123014755364,0.8969072164948454
94197.js,0.44373119644856013,-1.0
94320.js,0.4439142320225444,0.889209553553143
94449.js,0.3764373375801396,0.8018630592085737
94743.js,-1.0,-1.0
94926.js,0.37121423859321356,0.8202714349909391
94937.js,0.3748277841470601,0.9586776859504132
95121.js,0.40562423349028925,-1.0
95176.js,1.0,-1.0
95177.js,0.41105604603367585,-1.0
95188.js,0.20244408254472898,0.88
95192.js,0.2,0.92
95219.js,0.9036961141150639,-1.0
95239.js,0.4496216390444972,-1.0
95281.js,0.21833151580486676,0.84375
95304.js,0.3707113440195691,0.7482691320632755
95349.js,0.5012267393360204,1.0
95405.js,0.4886959893559418,-1.0
95435.js,0.46371117186910826,-1.0
95511.js,0.48229766016408565,0.8747442888157557
95523.js,0.48279095295567415,-1.0
95572.js,0.2718759009493229,0.6575532984988024
95679.js,0.49207480389272823,-1.0
95694.js,0.2871812494191661,0.8182097610727668
95721.js,0.28795776615721397,0.8182097610727668
95745.js,0.2953823153994028,0.8182097610727668
95768.js,0.39029526554809596,-1.0
9587.js,0.17206180040292132,1.0
95904.js,0.37838506181684156,-1.0
95931.js,0.9444444444444444,-1.0
95998.js,0.3753405162577764,0.8606671421674149
96010.js,0.5475342841604586,0.5186904930688128
96081.js,0.5299676310864752,-1.0
96123.js,0.4297574531954167,0.8025309917736235
96227.js,-1.0,-1.0
96231.js,-1.0,-1.0
9627.js,0.15124753549550504,0.9285714285714286
96273.js,0.5179997809882624,0.8493091049348275
96286.js,0.41788032049663554,0.8525641025641025
9633.js,0.1533929977694741,0.8571428571428571
96349.js,0.40746456814055165,0.7222483262034805
96402.js,0.39507294514005553,-1.0
96412.js,0.34563432591153637,0.8887304312379499
96460.js,0.19786791778213775,0.9583333333333334
96628.js,0.49937058530328104,-1.0
96629.js,0.5530373189218841,-1.0
96632.js,0.3760803957778147,-1.0
96733.js,1.0,-1.0
96992.js,0.3497466275384738,-1.0
97008.js,0.49294549799424675,-1.0
97015.js,0.2645232380582747,0.7453687378764666
97018.js,0.47537753550729506,0.8615691531665542
97023.js,0.34419437172706513,0.8846153846153846
97154.js,0.26361355630794203,0.5946217419337068
97238.js,0.4269472778027724,-1.0
97548.js,-1.0,-1.0
97844.js,0.4720950491297039,-1.0
97865.js,0.3199918501072762,0.8750844065019086
97887.js,0.4333071088187141,0.7861827215996344
97965.js,0.27571192944510875,0.9423076923076923
97966.js,0.5250171066085104,0.8602303956014677
97999.js,0.24931194957915642,0.9534883720930233
9814.js,0.23156991947736374,0.8157894736842105
98376.js,-1.0,-1.0
98573.js,0.4550359982381077,0.7874272122859078
98605.js,0.3464486380600778,0.8571428571428571
98660.js,0.2968102538313903,0.8767945989619056
98837.js,-1.0,-1.0
98850.js,0.4318743186813631,-1.0
98858.js,-1.0,-1.0
98878.js,0.45242226693833554,-1.0
98893.js,0.4155201635487686,0.8177966101694916
98898.js,0.4975504253433714,0.7527128828679679
98963.js,0.5306377870776219,-1.0
99018.js,0.40551983120429297,-1.0
99031.js,0.39287266762568873,0.8548881323184387
99032.js,0.46706229917320025,-1.0
99044.js,0.46579670376676696,-1.0
99092.js,0.300211423289208,0.7784570702436183
99152.js,0.2601031971418619,0.7286457839758751
99288.js,0.519206590334841,0.6866580297477808
99502.js,0.1984672662495338,0.7878787878787878
9958.js,0.1463448118447371,0.9230769230769231
99611.js,0.5648929145304346,0.7709440913809568
99759.js,-1.0,-1.0
99805.js,-1.0,-1.0
99912.js,-1.0,-1.0
99925.js,-1.0,-1.0
