name,t1,t2,t3,t4,t5,t6
79119.js-ob.js,0.09594178199768066,0.0829782485961914,0.16607999801635742,0.07808089256286621,0.07904696464538574,0.16180205345153809
5565.js-ob.js,0.08487439155578613,0.08233499526977539,0.16007781028747559,0.07983708381652832,0.07975983619689941,0.14722108840942383
39575.js-ob.js,0.09681010246276855,0.08408999443054199,0.1658797264099121,0.08039021492004395,0.08237195014953613,0.1406230926513672
15292.js-ob.js,0.08691716194152832,0.07715797424316406,0.14134979248046875,0.07651495933532715,0.069244384765625,0.1327497959136963
56064.js-ob.js,0.09328103065490723,0.08597087860107422,0.16778182983398438,0.08237314224243164,0.08548402786254883,0.14479589462280273
39689.js-ob.js,0.08415389060974121,0.08335018157958984,0.16789889335632324,0.07735300064086914,0.08938097953796387,0.1567370891571045
81583.js-ob.js,0.08814501762390137,0.09543180465698242,0.1740260124206543,0.08164119720458984,0.0886678695678711,0.15034818649291992
29148.js-ob.js,0.09211921691894531,0.08440399169921875,0.1601879596710205,0.0777430534362793,0.0811610221862793,0.17069602012634277
62461.js-ob.js,0.09875988960266113,0.09046816825866699,0.17198991775512695,0.079071044921875,0.08049201965332031,0.14278411865234375
89708.js-ob.js,0.10801100730895996,0.10845732688903809,0.18630576133728027,0.0927882194519043,0.09262275695800781,0.17182612419128418
88368.js-ob.js,0.09821391105651855,0.10767006874084473,0.18280792236328125,0.08958005905151367,0.09124302864074707,0.16414403915405273
69216.js-ob.js,0.08818697929382324,0.0859229564666748,0.1669631004333496,0.08330702781677246,0.08231592178344727,0.14264702796936035
84337.js-ob.js,0.0846400260925293,0.08740806579589844,0.16884899139404297,0.07936525344848633,0.07908177375793457,0.14672017097473145
72273.js-ob.js,0.10745787620544434,0.13112306594848633,0.21428489685058594,0.10341691970825195,0.10640120506286621,0.19890785217285156
3949.js-ob.js,0.0932612419128418,0.08092188835144043,0.16340398788452148,0.07545208930969238,0.07872271537780762,0.14447832107543945
63048.js-ob.js,0.11206197738647461,0.1053318977355957,0.20959901809692383,0.11221694946289062,0.1234891414642334,0.17502593994140625
79496.js-ob.js,0.08824896812438965,0.08669209480285645,0.16750502586364746,0.07929182052612305,0.08041119575500488,0.1451859474182129
79806.js-ob.js,0.08893728256225586,0.09024691581726074,0.16980791091918945,0.0809791088104248,0.08206796646118164,0.16252493858337402
7745.js-ob.js,0.08421993255615234,0.08611822128295898,0.163801908493042,0.07915806770324707,0.08337807655334473,0.14820098876953125
39278.js-ob.js,0.09196805953979492,0.08617711067199707,0.16888666152954102,0.07744407653808594,0.08040499687194824,0.13957619667053223
103438.js-ob.js,0.08035016059875488,0.0772860050201416,0.15226387977600098,0.07705402374267578,0.07486295700073242,0.14263916015625
54409.js-ob.js,0.08502769470214844,0.08133411407470703,0.1595592498779297,0.07538771629333496,0.07740020751953125,0.16341304779052734
27838.js-ob.js,0.08249282836914062,0.08283591270446777,0.15831613540649414,0.07886791229248047,0.0841059684753418,0.14305901527404785
93449.js-ob.js,0.09592580795288086,0.08312702178955078,0.16237306594848633,0.07965493202209473,0.07963013648986816,0.1444408893585205
3653.js-ob.js,0.08076190948486328,0.08111715316772461,0.16102886199951172,0.08043408393859863,0.07615089416503906,0.14066410064697266
94320.js-ob.js,0.09617304801940918,0.1055600643157959,0.2058570384979248,0.08919501304626465,0.09852099418640137,0.15614104270935059
44963.js-ob.js,0.0838468074798584,0.08033609390258789,0.16019201278686523,0.09597015380859375,0.08704471588134766,0.14001727104187012
84248.js-ob.js,0.1439509391784668,0.2268691062927246,0.29576802253723145,0.15105104446411133,0.15216469764709473,0.23521113395690918
45101.js-ob.js,0.08731389045715332,0.08568501472473145,0.16459321975708008,0.07830405235290527,0.07798504829406738,0.15673184394836426
59383.js-ob.js,0.09561538696289062,0.08235883712768555,0.15975499153137207,0.08165192604064941,0.07913994789123535,0.14647507667541504
