FileName,jsjiami_unweighted,jsjiami_recover_unweighted
73442.js,0.35772358041299523,0.6334190618477255
7745.js,0.4469723201937375,0.8982035928143712
78018.js,0.37283814251993386,0.8571770246376246
78361.js,0.3779668310942137,0.8571770246376246
78393.js,0.3748644516950234,0.8571770246376246
78604.js,0.3761477983167311,0.8571770246376246
78626.js,0.3769241619875353,0.8571770246376246
78937.js,0.3758900745466196,0.8571770246376246
79119.js,0.3738471785802919,0.8571770246376246
79406.js,0.3743866354676219,0.8584406945533063
79496.js,0.3738471785802919,0.8571770246376246
79644.js,0.3172805365707458,0.8235411871525479
79783.js,0.4510394929625387,0.7143759075282569
79806.js,0.4483465683516858,0.8697977416542428
79827.js,0.2874995882170305,0.8710810532924891
80041.js,0.14243635507165453,0.8571428571428571
80121.js,0.3176483601952557,0.8701298701298701
80761.js,0.2847473987257497,0.9
81381.js,0.4319427679968891,0.8511232914328655
81439.js,0.3519956587469797,0.9081632653061223
81680.js,0.33511112371964275,0.8824140100031469
81791.js,0.3567201787071768,0.8461538461538461
8184.js,0.18701912368314488,0.9545454545454546
81895.js,0.3306236795662446,0.8452380952380952
81923.js,0.4417926243064344,0.7073233418923099
81975.js,0.3943469878341848,0.7188388481962765
82065.js,0.3913458886039775,0.7668057823757897
82121.js,0.3642165074548386,0.8541666666666666
82246.js,0.34433307262987145,0.6871206120423939
82951.js,0.2525630138776835,0.9207920792079208
83042.js,0.2007916579808868,0.8888888888888888
83154.js,0.4572749648959989,0.9632653061224491
83287.js,0.4163453481230757,0.9670164562060498
83510.js,0.4200506181270513,0.9621212121212122
83582.js,0.4222727317711011,0.96346761890422
83628.js,0.4598487635022592,0.9489593765383928
83881.js,0.4545417564201353,0.7596116075040675
83992.js,0.3289035977625161,0.7959598073994151
84075.js,0.23588434019122545,0.8611111111111112
84203.js,0.10110126149886058,0.8333333333333334
8424.js,0.10144749970923668,0.8333333333333334
84337.js,0.1502349257508403,0.5198752449100363
84365.js,0.2311629896894157,0.7879477634999259
84901.js,0.3177623802140737,0.8360460766979309
85373.js,0.1953351040179036,0.9166666666666666
85769.js,0.35921060405354976,0.9104463009115372
85776.js,0.312254659935773,0.8407714027749384
86047.js,0.2524629365387514,0.9318181818181818
86050.js,0.3433096013535465,0.7320245705004452
86060.js,0.4392896850034466,0.7223874277934899
86065.js,0.4231659135635516,0.6732489539123104
86235.js,0.21987026328880727,0.9117647058823528
86436.js,0.21513017393089512,0.8928571428571429
86507.js,0.2374919767579323,0.8108108108108109
86715.js,0.35240610777172465,0.8585915718078574
86735.js,0.4838419782818288,0.6557755308183361
86811.js,0.2401410661036404,0.8889566369846307
86832.js,0.5715506498169926,0.7794725355189358
86969.js,0.5042340243851852,0.7873685145006664
87032.js,0.10110126149886058,0.8333333333333334
87083.js,0.10144749970923668,0.8333333333333334
87103.js,0.18754118520965976,0.8064516129032258
87319.js,0.2333703791910461,0.7059586934327144
87347.js,0.2695789652779261,0.7500484292771629
87349.js,0.2545702750423361,0.6774585199504609
87389.js,0.3148610863820049,0.7294057829184888
87599.js,0.2778965246521721,0.6913103069727536
87741.js,0.34222378222022665,0.8351648351648352
87868.js,0.13007872144692095,0.8
87950.js,0.20995969160844535,0.84375
88245.js,0.11854466952761746,0.75
88281.js,0.2549371448295095,0.84
88338.js,0.27701529135345193,0.8307692307692308
88368.js,0.5310462365577114,0.8440797973708362
88502.js,0.116543309349613,0.875
88562.js,0.5894294801361684,0.8882322585572571
88584.js,0.2536878828392112,0.84
88669.js,0.38473111652475495,0.743337756614154
88692.js,0.24724183838049746,0.8002501172485685
89372.js,0.1724489746676915,0.6932198240501807
89559.js,0.12392885771580416,0.8888888888888888
89608.js,0.399149542499973,0.7906459921614042
89933.js,0.2736477971464724,0.5962847939999439
90997.js,0.4399720329369393,0.6242291468947937
91312.js,0.4128423395292135,0.7689172167952585
91394.js,0.2002239188876489,0.8185577344976238
91446.js,0.3218511380000059,0.7167430492980277
91677.js,0.37505301936050855,0.7127760443792944
91734.js,0.4593282363064905,0.7425091436675989
91748.js,0.4391954642238133,0.6964706347214071
92794.js,0.27880749054730425,0.8618171006458543
93449.js,0.27013111641759874,1.0
93824.js,0.4945683440058483,0.7432434125335349
94210.js,0.16860632741829396,0.9411764705882352
94309.js,0.28284271247461895,0.9814814814814816
94320.js,0.4439142320225444,0.889209553553143
94449.js,0.3764373375801396,0.8018630592085737
94637.js,0.09352195295828243,0.8571428571428571
94705.js,0.13192390185661293,0.7857142857142857
94749.js,0.22637698071164805,0.805716197153229
94934.js,0.2787804693779853,0.8773280079294956
94937.js,0.3748277841470601,0.9586776859504132
95059.js,0.14177624100166716,1.0
95188.js,0.20244408254472895,0.88
95304.js,0.3707113440195691,0.7482691320632755
95349.js,0.5012267393360204,1.0
95354.js,0.5140947089904149,1.0
95511.js,0.4822976601640857,0.8747442888157557
95745.js,0.2953823153994028,0.8182097610727668
96010.js,0.5475342841604586,0.5186904930688128
96286.js,0.4178803204966355,0.8525641025641025
96412.js,0.3456343259115364,0.8887304312379499
96460.js,0.19786791778213772,0.9583333333333334
96609.js,0.4694764778615709,0.75
96866.js,0.18607357315028228,0.7073170731707317
97023.js,0.34419437172706513,0.8846153846153846
971.js,0.18122009407318745,0.75
97154.js,0.26361355630794203,0.5946217419337068
97160.js,0.2558398985470255,0.8260869565217391
97966.js,0.5250171066085104,0.8602303956014677
97999.js,0.2493119495791564,0.9534883720930232
9814.js,0.2315699194773637,0.8157894736842105
98605.js,0.3464486380600778,0.8571428571428571
98613.js,0.3026941464130131,0.7526881720430108
98893.js,0.4155201635487686,0.8177966101694916
98898.js,0.4975504253433714,0.7527128828679679
98983.js,0.4352744009397815,0.8400746766236973
99031.js,0.3928726676256887,0.8548881323184387
99156.js,0.31735538924146695,0.7865168539325843
99288.js,0.5192065903348411,0.6866580297477808
99502.js,0.1984672662495338,0.7878787878787878
9958.js,0.1463448118447371,0.9230769230769232
99582.js,0.32498457388318003,0.8734177215189873
99611.js,0.5648929145304346,0.7709440913809568
99986.js,0.14225360343314092,0.9166666666666666
99988.js,0.26136804129818203,0.7228915662650602
